image;height;width;type;original_dataset;scenario;airport;runway;time_to_landing;weather;night;time;lat;lon;alt;yaw;pitch;roll;slant_distance;along_track_distance;height_above_runway;lateral_path_angle;vertical_path_angle;watermark_height;runway_in_cone;x_TR;y_TR;x_TL;y_TL;x_BL;y_BL;x_BR;y_BR
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_013_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/05/2020 12:00;21.293451;-157.95734;198.147181;49.395197;83.80424;3.137084;2.419688;2.417123;641.653315;0.659114;2.313677;0;IN_ODD;556;439;550;440;545;452;553;452
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_014_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/07/2020 14:00;21.29709;-157.949902;128.477836;64.315303;83.509734;3.275383;1.626563;1.624751;412.234046;0.990359;2.16261;0;IN_ODD;322;441;314;442;303;461;317;460
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_014_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/07/2020 14:00;21.29709;-157.949902;128.477836;64.315303;83.509734;3.275383;1.958071;1.953447;413.079342;3.150875;1.808026;0;IN_ODD;297;443;289;444;268;457;279;456
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_015_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/04/2020 14:00;21.299155;-157.947364;172.01524;53.810377;82.816611;-1.03079;1.439949;1.436873;555.073301;0.6402;3.25616;0;IN_ODD;497;428;489;428;478;456;493;456
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_015_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/04/2020 14:00;21.299155;-157.947364;172.01524;53.810377;82.816611;-1.03079;1.770933;1.765568;555.918597;3.098293;2.682738;0;IN_ODD;471;427;464;427;441;445;453;445
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_016_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/07/2020 13:00;21.300143;-157.947592;160.802882;52.99356;86.89456;0.2126;1.414422;1.411511;518.28735;-1.567456;3.088386;0;IN_ODD;525;490;517;490;523;517;539;517
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_016_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/07/2020 13:00;21.300143;-157.947592;160.802882;52.99356;86.89456;0.2126;1.742902;1.740162;519.132645;1.346248;2.539866;0;IN_ODD;499;490;492;490;480;507;492;507
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_017_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/08/2020 14:00;21.299544;-157.946689;143.14585;53.695558;87.607899;-2.445882;1.395019;1.392699;460.357453;0.844342;2.776666;0;IN_ODD;496;497;489;497;475;521;490;522
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_017_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/08/2020 14:00;21.299544;-157.946689;143.14585;53.695558;87.607899;-2.445882;1.72641;1.721391;461.202749;3.32642;2.273724;0;IN_ODD;471;496;463;496;438;510;450;511
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_018_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/08/2020 11:00;21.300855;-157.947583;120.823459;44.849667;88.175521;5.97567;1.388472;1.385489;387.121258;-2.982065;2.342642;0;IN_ODD;661;488;653;488;673;508;689;506
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_018_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/08/2020 11:00;21.300855;-157.947583;120.823459;44.849667;88.175521;5.97567;1.71533;1.714106;387.966553;0.245786;1.918728;0;IN_ODD;635;490;628;491;623;505;636;504
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_019_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/08/2020 10:00;21.300765;-157.947018;141.496966;62.645005;88.737127;9.39534;1.366141;1.36346;454.947727;-2.046251;2.795345;0;IN_ODD;380;537;373;539;387;562;403;559
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_019_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/08/2020 10:00;21.300765;-157.947018;141.496966;62.645005;88.737127;9.39534;1.694163;1.692099;455.793023;1.043509;2.285506;0;IN_ODD;354;542;347;543;338;561;351;559
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_020_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/08/2020 16:00;21.301113;-157.944287;134.520081;57.5997;86.56449;-3.649516;1.231255;1.228749;432.057686;1.281834;2.912581;0;IN_ODD;435;477;427;476;407;503;425;504
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_020_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/08/2020 16:00;21.301113;-157.944287;134.520081;57.5997;86.56449;-3.649516;1.563222;1.557444;432.902981;3.932951;2.337129;0;IN_ODD;407;475;399;475;368;490;382;491
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_021_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/07/2020 13:00;21.30127;-157.94405;157.993453;55.019721;88.847141;0.336108;1.215869;1.212509;509.070062;1.32671;3.472476;0;IN_ODD;473;522;465;522;446;555;464;555
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_021_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/07/2020 13:00;21.30127;-157.94405;157.993453;55.019721;88.847141;0.336108;1.547715;1.541209;509.915358;3.996159;2.783503;0;IN_ODD;445;522;437;522;406;543;420;543
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_022_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/05/2020 14:00;21.305143;-157.939407;96.985605;49.782184;86.708361;-3.416272;0.866918;0.865413;308.913075;0.103137;2.817745;0;IN_ODD;565;483;556;482;542;514;567;516
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_022_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/05/2020 14:00;21.305143;-157.939407;96.985605;49.782184;86.708361;-3.416272;1.198291;1.19408;309.758371;3.893186;2.118264;0;IN_ODD;534;481;525;481;488;497;506;498
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_023_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/07/2020 15:00;21.306964;-157.936439;68.700603;56.085154;85.32913;4.843149;0.668284;0.667068;216.114509;1.351556;2.440783;0;IN_ODD;456;458;446;459;420;494;452;491
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_023_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/07/2020 15:00;21.306964;-157.936439;68.700603;56.085154;85.32913;4.843149;1.001381;0.99574;216.959805;5.478912;1.730628;0;IN_EXTENDED_ODD;421;462;411;463;359;484;381;482
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_024_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/07/2020 11:00;21.308834;-157.934017;67.419194;57.496434;86.035793;6.097613;0.492773;0.491407;211.910411;1.054281;3.035618;0;IN_ODD;437;474;426;475;399;525;444;520
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_024_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/07/2020 11:00;21.308834;-157.934017;67.419194;57.496434;86.035793;6.097613;0.826019;0.820072;212.755707;6.185121;2.003101;0;IN_EXTENDED_ODD;400;478;389;479;325;508;351;505
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_025_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/04/2020 12:00;21.309315;-157.933582;59.193412;44.719208;87.707713;8.306245;0.455697;0.454672;184.922936;0.116855;2.806353;0;IN_ODD;640;471;629;473;612;521;660;515
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_025_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/04/2020 12:00;21.309315;-157.933582;59.193412;44.719208;87.707713;8.306245;0.788443;0.78333;185.768231;5.886979;1.81558;0;IN_EXTENDED_ODD;602;477;591;479;530;508;556;504
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_026_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/06/2020 15:00;21.309809;-157.933352;47.317884;48.311932;88.149956;4.227919;0.427449;0.426592;145.961227;-1.980184;2.319001;0;IN_ODD;594;488;583;489;586;527;637;524
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_026_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/06/2020 15:00;21.309809;-157.933352;47.317884;48.311932;88.149956;4.227919;0.758718;0.755235;146.806523;4.926802;1.475934;0;IN_EXTENDED_ODD;555;491;544;492;489;513;517;511
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_027_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/05/2020 12:00;21.310548;-157.931859;53.095063;54.933004;85.19885;-1.408778;0.334302;0.333193;164.915228;0.142395;3.114134;0;IN_ODD;488;450;476;450;442;508;507;509
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_027_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/05/2020 12:00;21.310548;-157.931859;53.095063;54.933004;85.19885;-1.408778;0.667675;0.661849;165.760523;6.952767;1.857415;0;IN_EXTENDED_ODD;447;449;435;449;353;470;385;471
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_028_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/05/2020 13:00;21.310871;-157.930649;46.789834;58.233734;82.959796;-4.699181;0.269962;0.267471;144.228781;5.663359;3.132638;0;IN_EXTENDED_ODD;430;407;417;406;298;465;381;471
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_029_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/07/2020 11:00;21.311838;-157.93023;35.376456;47.003193;83.806426;-6.79518;0.21468;0.213922;106.783314;-1.398268;2.652057;0;IN_ODD;623;437;610;436;573;496;675;509
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_029_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/07/2020 11:00;21.311838;-157.93023;35.376456;47.003193;83.806426;-6.79518;0.548315;0.542569;107.62861;7.839251;1.403709;0;IN_EXTENDED_ODD;579;432;567;431;467;438;505;443
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_060_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/07/2020 12:00;21.285901;-157.967356;337.763262;45.609778;83.507595;-6.025006;2.814152;2.808304;1098.866042;-0.667797;3.472097;0;IN_ODD;639;462;634;461;632;481;640;482
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_060_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/07/2020 12:00;21.285901;-157.967356;337.763262;45.609778;83.507595;-6.025006;3.142711;3.136999;1099.711337;0.845888;3.108533;0;IN_ODD;622;460;617;459;609;472;616;473
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_061_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/04/2020 10:00;21.287964;-157.966974;297.294923;53.063088;87.905322;6.809924;2.723599;2.716989;966.095899;-2.483331;3.146741;0;IN_ODD;535;510;530;511;542;527;550;526
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_061_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/04/2020 10:00;21.287964;-157.966974;297.294923;53.063088;87.905322;6.809924;3.04978;3.045611;966.941194;-0.729021;2.808889;0;IN_ODD;518;512;513;513;515;525;522;524
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_062_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/05/2020 14:00;21.287145;-157.965683;285.458233;56.441109;86.126971;-3.687978;2.693078;2.68869;927.261611;-0.747031;3.052467;0;IN_ODD;467;481;462;481;462;499;470;499
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_062_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/05/2020 14:00;21.287145;-157.965683;285.458233;56.441109;86.126971;-3.687978;3.021715;3.017373;928.106907;0.836053;2.719194;0;IN_ODD;449;480;444;480;438;492;445;492
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_063_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/05/2020 10:00;21.288796;-157.965781;284.43357;58.933414;86.389653;8.359933;2.640041;2.633652;923.899857;-2.540466;3.098787;0;IN_ODD;442;499;436;499;450;516;458;515
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_063_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/05/2020 10:00;21.288796;-157.965781;284.43357;58.933414;86.389653;8.359933;2.966195;2.962271;924.745152;-0.729977;2.757507;0;IN_ODD;424;501;419;502;422;514;429;513
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_064_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/04/2020 11:00;21.288137;-157.96436;286.342924;54.413013;83.858339;5.582117;2.598384;2.593783;930.164139;-0.823413;3.167437;0;IN_ODD;491;451;486;452;489;471;498;470
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_064_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/04/2020 11:00;21.288137;-157.96436;286.342924;54.413013;83.858339;5.582117;2.926923;2.922464;931.009435;0.820293;2.812446;0;IN_ODD;473;453;468;454;464;467;471;467
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_065_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/08/2020 11:00;21.288416;-157.961824;241.915288;58.582453;86.152852;2.919371;2.47412;2.4703;784.404177;0.826237;2.795922;0;IN_ODD;415;486;410;486;402;504;411;504
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_065_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/08/2020 11:00;21.288416;-157.961824;241.915288;58.582453;86.152852;2.919371;2.804856;2.799028;785.249472;2.348398;2.466349;0;IN_ODD;396;487;391;487;378;500;386;500
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_066_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/08/2020 11:00;21.289599;-157.961003;305.243879;59.255448;86.132822;-4.030914;2.39663;2.391008;992.17515;0.173812;3.647149;0;IN_ODD;414;482;409;482;403;505;412;505
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_066_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/08/2020 11:00;21.289599;-157.961003;305.243879;59.255448;86.132822;-4.030914;2.726348;2.719726;993.020445;1.820468;3.21288;0;IN_ODD;395;481;389;481;378;496;386;496
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_067_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/04/2020 15:00;21.292485;-157.962362;312.981578;58.379089;84.832075;-8.617202;2.359542;2.347885;1017.561302;-4.289664;3.795234;0;IN_EXTENDED_ODD;476;464;470;464;488;491;497;492
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_067_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/04/2020 15:00;21.292485;-157.962362;312.981578;58.379089;84.832075;-8.617202;2.682948;2.676464;1018.406597;-2.073621;3.345605;0;IN_ODD;457;462;451;461;456;478;464;479
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_068_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/05/2020 16:00;21.291013;-157.96023;212.798666;56.539153;85.793558;2.540276;2.308377;2.305504;688.877198;-0.837405;2.618957;0;IN_ODD;463;475;457;475;459;492;469;492
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_068_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/05/2020 16:00;21.291013;-157.96023;212.798666;56.539153;85.793558;2.540276;2.63719;2.634172;689.722493;0.990014;2.293603;0;IN_ODD;443;476;438;476;431;488;439;488
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_069_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/07/2020 15:00;21.292448;-157.957432;272.139707;49.463945;82.754251;1.521232;2.133647;2.128706;883.565657;-0.18656;3.619449;0;IN_ODD;566;434;560;434;558;459;568;458
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_069_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/07/2020 15:00;21.292448;-157.957432;272.139707;49.463945;82.754251;1.521232;2.463062;2.457406;884.410952;1.686325;3.147688;0;IN_ODD;546;434;540;434;529;451;538;451
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_070_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/07/2020 12:00;21.296369;-157.954052;276.324761;61.935579;86.214028;1.400491;1.843567;1.836362;897.29615;-2.450051;4.208935;0;IN_ODD;394;496;387;496;401;527;413;527
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_070_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/07/2020 12:00;21.296369;-157.954052;276.324761;61.935579;86.214028;1.400491;2.169996;2.165006;898.141446;0.021264;3.602283;0;IN_ODD;371;497;365;497;362;518;372;518
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_071_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/08/2020 10:00;21.298004;-157.950844;184.30651;60.031716;84.570241;0.576481;1.63736;1.633974;595.398992;-1.661242;3.108824;0;IN_ODD;416;456;409;457;417;482;430;482
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_071_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/08/2020 10:00;21.298004;-157.950844;184.30651;60.031716;84.570241;0.576481;1.965455;1.962623;596.244287;0.935744;2.612792;0;IN_ODD;392;457;385;457;376;474;387;473
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_072_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/05/2020 11:00;21.300592;-157.948993;200.302668;44.14497;84.29751;-5.358079;1.465347;1.458045;647.879827;-4.218522;3.742776;0;IN_EXTENDED_ODD;689;472;681;472;706;507;721;509
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_072_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/05/2020 11:00;21.300592;-157.948993;200.302668;44.14497;84.29751;-5.358079;1.78989;1.786651;648.725122;-0.89919;3.103672;0;IN_ODD;663;470;656;469;655;490;667;491
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_073_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/05/2020 11:00;21.30118;-157.946934;184.868123;51.633846;85.117515;-8.048648;1.349606;1.344754;597.241554;-2.793199;3.713943;0;IN_ODD;561;473;553;472;564;508;580;510
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_073_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/05/2020 11:00;21.30118;-157.946934;184.868123;51.633846;85.117515;-8.048648;1.67637;1.673388;598.08685;0.477046;3.037669;0;IN_ODD;535;470;527;469;517;489;530;490
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_074_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/07/2020 13:00;21.301932;-157.947306;185.564178;53.223262;86.774713;-4.569171;1.342226;1.334312;599.525201;-4.882358;3.746778;0;IN_EXTENDED_ODD;547;496;539;495;569;532;586;533
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_074_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04L;;;;01/07/2020 13:00;21.301932;-157.947306;185.564178;53.223262;86.774713;-4.569171;1.666004;1.66291;600.370496;-1.186156;3.06649;0;IN_ODD;521;494;513;493;515;514;528;515
images/flsim/PHNL/PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38_075_FLSim.jpg;1024;1024;flight_simulator;Lard_V2_FLSim;PHNL-22L-04R-22R-04L-26L-08R__10-smpl__10h38;PHNL;04R;;;;01/08/2020 14:00;21.301345;-157.946071;140.682087;63.697905;86.668784;-1.505925;1.302854;1.300197;452.274242;-1.942594;2.899263;0;IN_ODD;361;480;353;480;362;507;379;508
